doc_title,para_num,sentence_num,token_num,pos_tuple,pos,token_str,term_str,pos_group,n_char
THE FOUR CLEVER BROTHERS,11,10,13,"('Each', 'DT')",DT,Each,each,DT,4
THE FOUR CLEVER BROTHERS,11,10,14,"('of', 'IN')",IN,of,of,IN,2
THE FOUR CLEVER BROTHERS,11,10,15,"('you', 'PRP')",PRP,you,you,PR,3
THE FOUR CLEVER BROTHERS,11,10,16,"('is', 'VBZ')",VBZ,is,is,VB,2
THE FOUR CLEVER BROTHERS,11,10,17,"('right', 'JJ')",JJ,right,right,JJ,5
THE FOUR CLEVER BROTHERS,11,11,0,"('and', 'CC')",CC,and,and,CC,3
THE FOUR CLEVER BROTHERS,11,11,1,"('as', 'IN')",IN,as,as,IN,2
THE FOUR CLEVER BROTHERS,11,11,2,"('all', 'DT')",DT,all,all,DT,3
THE FOUR CLEVER BROTHERS,11,11,3,"('can', 'MD')",MD,can,can,MD,3
THE FOUR CLEVER BROTHERS,11,11,4,"('not', 'RB')",RB,not,not,RB,3
THE FOUR CLEVER BROTHERS,11,11,5,"('have', 'VB')",VB,have,have,VB,4
THE FOUR CLEVER BROTHERS,11,11,6,"('the', 'DT')",DT,the,the,DT,3
THE FOUR CLEVER BROTHERS,11,11,7,"('young', 'JJ')",JJ,young,young,JJ,5
THE FOUR CLEVER BROTHERS,11,11,8,"('lady', 'NN')",NN,lady,lady,NN,4
THE FOUR CLEVER BROTHERS,11,11,9,"(',', ',')",",",",",,",",1
THE FOUR CLEVER BROTHERS,11,11,10,"('the', 'DT')",DT,the,the,DT,3
THE FOUR CLEVER BROTHERS,11,11,11,"('best', 'JJS')",JJS,best,best,JJ,4
THE FOUR CLEVER BROTHERS,11,11,12,"('way', 'NN')",NN,way,way,NN,3
THE FOUR CLEVER BROTHERS,11,11,13,"('is', 'VBZ')",VBZ,is,is,VB,2
THE FOUR CLEVER BROTHERS,11,11,14,"('for', 'IN')",IN,for,for,IN,3
THE FOUR CLEVER BROTHERS,11,11,15,"('neither', 'DT')",DT,neither,neither,DT,7
THE FOUR CLEVER BROTHERS,11,11,16,"('of', 'IN')",IN,of,of,IN,2
THE FOUR CLEVER BROTHERS,11,11,17,"('you', 'PRP')",PRP,you,you,PR,3
THE FOUR CLEVER BROTHERS,11,11,18,"('to', 'TO')",TO,to,to,TO,2
THE FOUR CLEVER BROTHERS,11,11,19,"('have', 'VB')",VB,have,have,VB,4
THE FOUR CLEVER BROTHERS,11,11,20,"('her', 'PRP$')",PRP$,her,her,PR,3
THE FOUR CLEVER BROTHERS,11,12,0,"('for', 'IN')",IN,for,for,IN,3
THE FOUR CLEVER BROTHERS,11,12,1,"('the', 'DT')",DT,the,the,DT,3
THE FOUR CLEVER BROTHERS,11,12,2,"('truth', 'NN')",NN,truth,truth,NN,5
THE FOUR CLEVER BROTHERS,11,12,3,"('is', 'VBZ')",VBZ,is,is,VB,2
THE FOUR CLEVER BROTHERS,11,12,4,"(',', ',')",",",",",,",",1
THE FOUR CLEVER BROTHERS,11,12,5,"('there', 'EX')",EX,there,there,EX,5
THE FOUR CLEVER BROTHERS,11,12,6,"('is', 'VBZ')",VBZ,is,is,VB,2
THE FOUR CLEVER BROTHERS,11,12,7,"('somebody', 'NN')",NN,somebody,somebody,NN,8
THE FOUR CLEVER BROTHERS,11,12,8,"('she', 'PRP')",PRP,she,she,PR,3
THE FOUR CLEVER BROTHERS,11,12,9,"('likes', 'VBZ')",VBZ,likes,likes,VB,5
THE FOUR CLEVER BROTHERS,11,12,10,"('a', 'DT')",DT,a,a,DT,1
THE FOUR CLEVER BROTHERS,11,12,11,"('great', 'JJ')",JJ,great,great,JJ,5
THE FOUR CLEVER BROTHERS,11,12,12,"('deal', 'NN')",NN,deal,deal,NN,4
THE FOUR CLEVER BROTHERS,11,12,13,"('better', 'RBR')",RBR,better,better,RB,6
THE FOUR CLEVER BROTHERS,11,13,0,"('But', 'CC')",CC,But,but,CC,3
THE FOUR CLEVER BROTHERS,11,13,1,"('to', 'TO')",TO,to,to,TO,2
THE FOUR CLEVER BROTHERS,11,13,2,"('make', 'VB')",VB,make,make,VB,4
THE FOUR CLEVER BROTHERS,11,13,3,"('up', 'RP')",RP,up,up,RP,2
THE FOUR CLEVER BROTHERS,11,13,4,"('for', 'IN')",IN,for,for,IN,3
THE FOUR CLEVER BROTHERS,11,13,5,"('your', 'PRP$')",PRP$,your,your,PR,4
THE FOUR CLEVER BROTHERS,11,13,6,"('loss', 'NN')",NN,loss,loss,NN,4
THE FOUR CLEVER BROTHERS,11,13,7,"(',', ',')",",",",",,",",1
THE FOUR CLEVER BROTHERS,11,13,8,"('I', 'PRP')",PRP,I,i,PR,1
THE FOUR CLEVER BROTHERS,11,13,9,"('will', 'MD')",MD,will,will,MD,4
THE FOUR CLEVER BROTHERS,11,13,10,"('give', 'VB')",VB,give,give,VB,4
THE FOUR CLEVER BROTHERS,11,13,11,"('each', 'DT')",DT,each,each,DT,4
THE FOUR CLEVER BROTHERS,11,13,12,"('of', 'IN')",IN,of,of,IN,2
THE FOUR CLEVER BROTHERS,11,13,13,"('you', 'PRP')",PRP,you,you,PR,3
THE FOUR CLEVER BROTHERS,11,13,14,"(',', ',')",",",",",,",",1
THE FOUR CLEVER BROTHERS,11,13,15,"('as', 'IN')",IN,as,as,IN,2
THE FOUR CLEVER BROTHERS,11,13,16,"('a', 'DT')",DT,a,a,DT,1
THE FOUR CLEVER BROTHERS,11,13,17,"('reward', 'NN')",NN,reward,reward,NN,6
THE FOUR CLEVER BROTHERS,11,13,18,"('for', 'IN')",IN,for,for,IN,3
THE FOUR CLEVER BROTHERS,11,13,19,"('his', 'PRP$')",PRP$,his,his,PR,3
THE FOUR CLEVER BROTHERS,11,13,20,"('skill', 'NN')",NN,skill,skill,NN,5
THE FOUR CLEVER BROTHERS,11,13,21,"(',', ',')",",",",",,",",1
THE FOUR CLEVER BROTHERS,11,13,22,"('half', 'PDT')",PDT,half,half,PD,4
THE FOUR CLEVER BROTHERS,11,13,23,"('a', 'DT')",DT,a,a,DT,1
THE FOUR CLEVER BROTHERS,11,13,24,"('kingdom', 'NN')",NN,kingdom,kingdom,NN,7
THE FOUR CLEVER BROTHERS,11,14,0,"('’', 'NNS')",NNS,’,,NN,1
THE FOUR CLEVER BROTHERS,11,14,1,"('So', 'RB')",RB,So,so,RB,2
THE FOUR CLEVER BROTHERS,11,14,2,"('the', 'DT')",DT,the,the,DT,3
THE FOUR CLEVER BROTHERS,11,14,3,"('brothers', 'NNS')",NNS,brothers,brothers,NN,8
THE FOUR CLEVER BROTHERS,11,14,4,"('agreed', 'VBD')",VBD,agreed,agreed,VB,6
THE FOUR CLEVER BROTHERS,11,14,5,"('that', 'IN')",IN,that,that,IN,4
THE FOUR CLEVER BROTHERS,11,14,6,"('this', 'DT')",DT,this,this,DT,4
THE FOUR CLEVER BROTHERS,11,14,7,"('plan', 'NN')",NN,plan,plan,NN,4
THE FOUR CLEVER BROTHERS,11,14,8,"('would', 'MD')",MD,would,would,MD,5
THE FOUR CLEVER BROTHERS,11,14,9,"('be', 'VB')",VB,be,be,VB,2
THE FOUR CLEVER BROTHERS,11,14,10,"('much', 'RB')",RB,much,much,RB,4
THE FOUR CLEVER BROTHERS,11,14,11,"('better', 'JJR')",JJR,better,better,JJ,6
THE FOUR CLEVER BROTHERS,11,14,12,"('than', 'IN')",IN,than,than,IN,4
THE FOUR CLEVER BROTHERS,11,14,13,"('either', 'DT')",DT,either,either,DT,6
THE FOUR CLEVER BROTHERS,11,14,14,"('quarrelling', 'VBG')",VBG,quarrelling,quarrelling,VB,11
THE FOUR CLEVER BROTHERS,11,14,15,"('or', 'CC')",CC,or,or,CC,2
THE FOUR CLEVER BROTHERS,11,14,16,"('marrying', 'VBG')",VBG,marrying,marrying,VB,8
THE FOUR CLEVER BROTHERS,11,14,17,"('a', 'DT')",DT,a,a,DT,1
THE FOUR CLEVER BROTHERS,11,14,18,"('lady', 'NN')",NN,lady,lady,NN,4
THE FOUR CLEVER BROTHERS,11,14,19,"('who', 'WP')",WP,who,who,WP,3
THE FOUR CLEVER BROTHERS,11,14,20,"('had', 'VBD')",VBD,had,had,VB,3
THE FOUR CLEVER BROTHERS,11,14,21,"('no', 'DT')",DT,no,no,DT,2
THE FOUR CLEVER BROTHERS,11,14,22,"('mind', 'NN')",NN,mind,mind,NN,4
THE FOUR CLEVER BROTHERS,11,14,23,"('to', 'TO')",TO,to,to,TO,2
THE FOUR CLEVER BROTHERS,11,14,24,"('have', 'VB')",VB,have,have,VB,4
THE FOUR CLEVER BROTHERS,11,14,25,"('them', 'PRP')",PRP,them,them,PR,4
THE FOUR CLEVER BROTHERS,11,15,0,"('And', 'CC')",CC,And,and,CC,3
THE FOUR CLEVER BROTHERS,11,15,1,"('the', 'DT')",DT,the,the,DT,3
THE FOUR CLEVER BROTHERS,11,15,2,"('king', 'NN')",NN,king,king,NN,4
THE FOUR CLEVER BROTHERS,11,15,3,"('then', 'RB')",RB,then,then,RB,4
THE FOUR CLEVER BROTHERS,11,15,4,"('gave', 'VBD')",VBD,gave,gave,VB,4
THE FOUR CLEVER BROTHERS,11,15,5,"('to', 'TO')",TO,to,to,TO,2
THE FOUR CLEVER BROTHERS,11,15,6,"('each', 'DT')",DT,each,each,DT,4
THE FOUR CLEVER BROTHERS,11,15,7,"('half', 'PDT')",PDT,half,half,PD,4
THE FOUR CLEVER BROTHERS,11,15,8,"('a', 'DT')",DT,a,a,DT,1
THE FOUR CLEVER BROTHERS,11,15,9,"('kingdom', 'NN')",NN,kingdom,kingdom,NN,7
THE FOUR CLEVER BROTHERS,11,15,10,"(',', ',')",",",",",,",",1
THE FOUR CLEVER BROTHERS,11,15,11,"('as', 'IN')",IN,as,as,IN,2
THE FOUR CLEVER BROTHERS,11,15,12,"('he', 'PRP')",PRP,he,he,PR,2
THE FOUR CLEVER BROTHERS,11,15,13,"('had', 'VBD')",VBD,had,had,VB,3
THE FOUR CLEVER BROTHERS,11,15,14,"('said', 'VBD')",VBD,said,said,VB,4
THE FOUR CLEVER BROTHERS,11,16,0,"('and', 'CC')",CC,and,and,CC,3
THE FOUR CLEVER BROTHERS,11,16,1,"('they', 'PRP')",PRP,they,they,PR,4
THE FOUR CLEVER BROTHERS,11,16,2,"('lived', 'VBD')",VBD,lived,lived,VB,5
THE FOUR CLEVER BROTHERS,11,16,3,"('very', 'RB')",RB,very,very,RB,4
THE FOUR CLEVER BROTHERS,11,16,4,"('happily', 'RB')",RB,happily,happily,RB,7
THE FOUR CLEVER BROTHERS,11,16,5,"('the', 'DT')",DT,the,the,DT,3
THE FOUR CLEVER BROTHERS,11,16,6,"('rest', 'NN')",NN,rest,rest,NN,4
THE FOUR CLEVER BROTHERS,11,16,7,"('of', 'IN')",IN,of,of,IN,2
THE FOUR CLEVER BROTHERS,11,16,8,"('their', 'PRP$')",PRP$,their,their,PR,5
THE FOUR CLEVER BROTHERS,11,16,9,"('days', 'NNS')",NNS,days,days,NN,4
THE FOUR CLEVER BROTHERS,11,16,10,"(',', ',')",",",",",,",",1
THE FOUR CLEVER BROTHERS,11,16,11,"('and', 'CC')",CC,and,and,CC,3
THE FOUR CLEVER BROTHERS,11,16,12,"('took', 'VBD')",VBD,took,took,VB,4
THE FOUR CLEVER BROTHERS,11,16,13,"('good', 'JJ')",JJ,good,good,JJ,4
THE FOUR CLEVER BROTHERS,11,16,14,"('care', 'NN')",NN,care,care,NN,4
THE FOUR CLEVER BROTHERS,11,16,15,"('of', 'IN')",IN,of,of,IN,2
THE FOUR CLEVER BROTHERS,11,16,16,"('their', 'PRP$')",PRP$,their,their,PR,5
THE FOUR CLEVER BROTHERS,11,16,17,"('father', 'NN')",NN,father,father,NN,6
THE FOUR CLEVER BROTHERS,11,17,0,"('and', 'CC')",CC,and,and,CC,3
THE FOUR CLEVER BROTHERS,11,17,1,"('somebody', 'NN')",NN,somebody,somebody,NN,8
THE FOUR CLEVER BROTHERS,11,17,2,"('took', 'VBD')",VBD,took,took,VB,4
THE FOUR CLEVER BROTHERS,11,17,3,"('better', 'JJR')",JJR,better,better,JJ,6
THE FOUR CLEVER BROTHERS,11,17,4,"('care', 'NN')",NN,care,care,NN,4
THE FOUR CLEVER BROTHERS,11,17,5,"('of', 'IN')",IN,of,of,IN,2
THE FOUR CLEVER BROTHERS,11,17,6,"('the', 'DT')",DT,the,the,DT,3
THE FOUR CLEVER BROTHERS,11,17,7,"('young', 'JJ')",JJ,young,young,JJ,5
THE FOUR CLEVER BROTHERS,11,17,8,"('lady', 'NN')",NN,lady,lady,NN,4
THE FOUR CLEVER BROTHERS,11,17,9,"(',', ',')",",",",",,",",1
THE FOUR CLEVER BROTHERS,11,17,10,"('than', 'IN')",IN,than,than,IN,4
THE FOUR CLEVER BROTHERS,11,17,11,"('to', 'TO')",TO,to,to,TO,2
THE FOUR CLEVER BROTHERS,11,17,12,"('let', 'VB')",VB,let,let,VB,3
THE FOUR CLEVER BROTHERS,11,17,13,"('either', 'CC')",CC,either,either,CC,6
THE FOUR CLEVER BROTHERS,11,17,14,"('the', 'DT')",DT,the,the,DT,3
THE FOUR CLEVER BROTHERS,11,17,15,"('dragon', 'NN')",NN,dragon,dragon,NN,6
THE FOUR CLEVER BROTHERS,11,17,16,"('or', 'CC')",CC,or,or,CC,2
THE FOUR CLEVER BROTHERS,11,17,17,"('one', 'CD')",CD,one,one,CD,3
THE FOUR CLEVER BROTHERS,11,17,18,"('of', 'IN')",IN,of,of,IN,2
THE FOUR CLEVER BROTHERS,11,17,19,"('the', 'DT')",DT,the,the,DT,3
THE FOUR CLEVER BROTHERS,11,17,20,"('craftsmen', 'NNS')",NNS,craftsmen,craftsmen,NN,9
THE FOUR CLEVER BROTHERS,11,17,21,"('have', 'VBP')",VBP,have,have,VB,4
THE FOUR CLEVER BROTHERS,11,17,22,"('her', 'PRP$')",PRP$,her,her,PR,3
THE FOUR CLEVER BROTHERS,11,17,23,"('again', 'RB')",RB,again,again,RB,5
THE FOX AND THE CAT,0,0,0,"('It', 'PRP')",PRP,It,it,PR,2
THE FOX AND THE CAT,0,0,1,"('happened', 'VBD')",VBD,happened,happened,VB,8
THE FOX AND THE CAT,0,0,2,"('that', 'IN')",IN,that,that,IN,4
THE FOX AND THE CAT,0,0,3,"('the', 'DT')",DT,the,the,DT,3
THE FOX AND THE CAT,0,0,4,"('cat', 'NN')",NN,cat,cat,NN,3
THE FOX AND THE CAT,0,0,5,"('met', 'VBD')",VBD,met,met,VB,3
THE FOX AND THE CAT,0,0,6,"('the', 'DT')",DT,the,the,DT,3
THE FOX AND THE CAT,0,0,7,"('fox', 'NN')",NN,fox,fox,NN,3
THE FOX AND THE CAT,0,0,8,"('in', 'IN')",IN,in,in,IN,2
THE FOX AND THE CAT,0,0,9,"('a', 'DT')",DT,a,a,DT,1
THE FOX AND THE CAT,0,0,10,"('forest', 'NN')",NN,forest,forest,NN,6
THE FOX AND THE CAT,0,0,11,"(',', ',')",",",",",,",",1
THE FOX AND THE CAT,0,0,12,"('and', 'CC')",CC,and,and,CC,3
THE FOX AND THE CAT,0,0,13,"('as', 'IN')",IN,as,as,IN,2
THE FOX AND THE CAT,0,0,14,"('she', 'PRP')",PRP,she,she,PR,3
THE FOX AND THE CAT,0,0,15,"('thought', 'VBD')",VBD,thought,thought,VB,7
THE FOX AND THE CAT,0,0,16,"('to', 'TO')",TO,to,to,TO,2
THE FOX AND THE CAT,0,0,17,"('herself', 'VB')",VB,herself,herself,VB,7
THE FOX AND THE CAT,0,1,0,"('‘', 'NN')",NN,‘,,NN,1
THE FOX AND THE CAT,0,1,1,"('He', 'PRP')",PRP,He,he,PR,2
THE FOX AND THE CAT,0,1,2,"('is', 'VBZ')",VBZ,is,is,VB,2
THE FOX AND THE CAT,0,1,3,"('clever', 'JJ')",JJ,clever,clever,JJ,6
THE FOX AND THE CAT,0,1,4,"('and', 'CC')",CC,and,and,CC,3
THE FOX AND THE CAT,0,1,5,"('full', 'JJ')",JJ,full,full,JJ,4
THE FOX AND THE CAT,0,1,6,"('of', 'IN')",IN,of,of,IN,2
THE FOX AND THE CAT,0,1,7,"('experience', 'NN')",NN,experience,experience,NN,10
THE FOX AND THE CAT,0,1,8,"(',', ',')",",",",",,",",1
THE FOX AND THE CAT,0,1,9,"('and', 'CC')",CC,and,and,CC,3
THE FOX AND THE CAT,0,1,10,"('much', 'RB')",RB,much,much,RB,4
THE FOX AND THE CAT,0,1,11,"('esteemed', 'VBN')",VBN,esteemed,esteemed,VB,8
THE FOX AND THE CAT,0,1,12,"('in', 'IN')",IN,in,in,IN,2
THE FOX AND THE CAT,0,1,13,"('the', 'DT')",DT,the,the,DT,3
THE FOX AND THE CAT,0,1,14,"('world', 'NN')",NN,world,world,NN,5
THE FOX AND THE CAT,0,1,15,"(',', ',')",",",",",,",",1
THE FOX AND THE CAT,0,1,16,"('’', 'VB')",VB,’,,VB,1
THE FOX AND THE CAT,0,1,17,"('she', 'PRP')",PRP,she,she,PR,3
THE FOX AND THE CAT,0,1,18,"('spoke', 'VBD')",VBD,spoke,spoke,VB,5
THE FOX AND THE CAT,0,1,19,"('to', 'TO')",TO,to,to,TO,2
THE FOX AND THE CAT,0,1,20,"('him', 'PRP')",PRP,him,him,PR,3
THE FOX AND THE CAT,0,1,21,"('in', 'IN')",IN,in,in,IN,2
THE FOX AND THE CAT,0,1,22,"('a', 'DT')",DT,a,a,DT,1
THE FOX AND THE CAT,0,1,23,"('friendly', 'JJ')",JJ,friendly,friendly,JJ,8
THE FOX AND THE CAT,0,1,24,"('way', 'NN')",NN,way,way,NN,3
THE FOX AND THE CAT,0,2,0,"('‘', 'RB')",RB,‘,,RB,1
THE FOX AND THE CAT,0,2,1,"('Good', 'JJ')",JJ,Good,good,JJ,4
THE FOX AND THE CAT,0,2,2,"('day', 'NN')",NN,day,day,NN,3
THE FOX AND THE CAT,0,2,3,"(',', ',')",",",",",,",",1
THE FOX AND THE CAT,0,2,4,"('dear', 'JJ')",JJ,dear,dear,JJ,4
THE FOX AND THE CAT,0,2,5,"('Mr', 'NNP')",NNP,Mr,mr,NN,2
THE FOX AND THE CAT,0,2,6,"('Fox', 'NNP')",NNP,Fox,fox,NN,3
THE FOX AND THE CAT,0,2,7,"(',', ',')",",",",",,",",1
THE FOX AND THE CAT,0,2,8,"('how', 'WRB')",WRB,how,how,WR,3
THE FOX AND THE CAT,0,2,9,"('are', 'VBP')",VBP,are,are,VB,3
THE FOX AND THE CAT,0,2,10,"('you', 'PRP')",PRP,you,you,PR,3
THE FOX AND THE CAT,0,3,0,"('How', 'WRB')",WRB,How,how,WR,3
THE FOX AND THE CAT,0,3,1,"('is', 'VBZ')",VBZ,is,is,VB,2
THE FOX AND THE CAT,0,3,2,"('all', 'DT')",DT,all,all,DT,3
THE FOX AND THE CAT,0,3,3,"('with', 'IN')",IN,with,with,IN,4
THE FOX AND THE CAT,0,3,4,"('you', 'PRP')",PRP,you,you,PR,3
THE FOX AND THE CAT,0,4,0,"('How', 'WRB')",WRB,How,how,WR,3
THE FOX AND THE CAT,0,4,1,"('are', 'VBP')",VBP,are,are,VB,3
THE FOX AND THE CAT,0,4,2,"('you', 'PRP')",PRP,you,you,PR,3
THE FOX AND THE CAT,0,4,3,"('getting', 'VBG')",VBG,getting,getting,VB,7
THE FOX AND THE CAT,0,4,4,"('on', 'IN')",IN,on,on,IN,2
THE FOX AND THE CAT,0,4,5,"('in', 'IN')",IN,in,in,IN,2
THE FOX AND THE CAT,0,4,6,"('these', 'DT')",DT,these,these,DT,5
THE FOX AND THE CAT,0,4,7,"('hard', 'JJ')",JJ,hard,hard,JJ,4
THE FOX AND THE CAT,0,4,8,"('times', 'NNS')",NNS,times,times,NN,5
THE FOX AND THE CAT,0,5,0,"('’', 'IN')",IN,’,,IN,1
THE FOX AND THE CAT,0,5,1,"('The', 'DT')",DT,The,the,DT,3
THE FOX AND THE CAT,0,5,2,"('fox', 'NN')",NN,fox,fox,NN,3
THE FOX AND THE CAT,0,5,3,"(',', ',')",",",",",,",",1
THE FOX AND THE CAT,0,5,4,"('full', 'JJ')",JJ,full,full,JJ,4
THE FOX AND THE CAT,0,5,5,"('of', 'IN')",IN,of,of,IN,2
THE FOX AND THE CAT,0,5,6,"('all', 'DT')",DT,all,all,DT,3
THE FOX AND THE CAT,0,5,7,"('kinds', 'NNS')",NNS,kinds,kinds,NN,5
THE FOX AND THE CAT,0,5,8,"('of', 'IN')",IN,of,of,IN,2
THE FOX AND THE CAT,0,5,9,"('arrogance', 'NN')",NN,arrogance,arrogance,NN,9
THE FOX AND THE CAT,0,5,10,"(',', ',')",",",",",,",",1
THE FOX AND THE CAT,0,5,11,"('looked', 'VBD')",VBD,looked,looked,VB,6
THE FOX AND THE CAT,0,5,12,"('at', 'IN')",IN,at,at,IN,2
THE FOX AND THE CAT,0,5,13,"('the', 'DT')",DT,the,the,DT,3
THE FOX AND THE CAT,0,5,14,"('cat', 'NN')",NN,cat,cat,NN,3
THE FOX AND THE CAT,0,5,15,"('from', 'IN')",IN,from,from,IN,4
THE FOX AND THE CAT,0,5,16,"('head', 'NN')",NN,head,head,NN,4
THE FOX AND THE CAT,0,5,17,"('to', 'TO')",TO,to,to,TO,2
THE FOX AND THE CAT,0,5,18,"('foot', 'NN')",NN,foot,foot,NN,4
THE FOX AND THE CAT,0,5,19,"(',', ',')",",",",",,",",1
THE FOX AND THE CAT,0,5,20,"('and', 'CC')",CC,and,and,CC,3
THE FOX AND THE CAT,0,5,21,"('for', 'IN')",IN,for,for,IN,3
THE FOX AND THE CAT,0,5,22,"('a', 'DT')",DT,a,a,DT,1
THE FOX AND THE CAT,0,5,23,"('long', 'JJ')",JJ,long,long,JJ,4
THE FOX AND THE CAT,0,5,24,"('time', 'NN')",NN,time,time,NN,4
THE FOX AND THE CAT,0,5,25,"('did', 'VBD')",VBD,did,did,VB,3
THE FOX AND THE CAT,0,5,26,"('not', 'RB')",RB,not,not,RB,3
THE FOX AND THE CAT,0,5,27,"('know', 'VB')",VB,know,know,VB,4
THE FOX AND THE CAT,0,5,28,"('whether', 'IN')",IN,whether,whether,IN,7
THE FOX AND THE CAT,0,5,29,"('he', 'PRP')",PRP,he,he,PR,2
THE FOX AND THE CAT,0,5,30,"('would', 'MD')",MD,would,would,MD,5
THE FOX AND THE CAT,0,5,31,"('give', 'VB')",VB,give,give,VB,4
THE FOX AND THE CAT,0,5,32,"('any', 'DT')",DT,any,any,DT,3
THE FOX AND THE CAT,0,5,33,"('answer', 'NN')",NN,answer,answer,NN,6
THE FOX AND THE CAT,0,5,34,"('or', 'CC')",CC,or,or,CC,2
THE FOX AND THE CAT,0,5,35,"('not', 'RB')",RB,not,not,RB,3
THE FOX AND THE CAT,0,6,0,"('At', 'IN')",IN,At,at,IN,2
THE FOX AND THE CAT,0,6,1,"('last', 'JJ')",JJ,last,last,JJ,4
THE FOX AND THE CAT,0,6,2,"('he', 'PRP')",PRP,he,he,PR,2
THE FOX AND THE CAT,0,6,3,"('said', 'VBD')",VBD,said,said,VB,4
THE FOX AND THE CAT,0,7,0,"('‘', 'NN')",NN,‘,,NN,1
THE FOX AND THE CAT,0,7,1,"('Oh', 'NNP')",NNP,Oh,oh,NN,2
THE FOX AND THE CAT,0,7,2,"(',', ',')",",",",",,",",1
THE FOX AND THE CAT,0,7,3,"('you', 'PRP')",PRP,you,you,PR,3
THE FOX AND THE CAT,0,7,4,"('wretched', 'VBD')",VBD,wretched,wretched,VB,8
THE FOX AND THE CAT,0,7,5,"('beard-cleaner', 'NN')",NN,beard-cleaner,beardcleaner,NN,13
THE FOX AND THE CAT,0,7,6,"(',', ',')",",",",",,",",1
THE FOX AND THE CAT,0,7,7,"('you', 'PRP')",PRP,you,you,PR,3
THE FOX AND THE CAT,0,7,8,"('piebald', 'VBP')",VBP,piebald,piebald,VB,7
THE FOX AND THE CAT,0,7,9,"('fool', 'JJ')",JJ,fool,fool,JJ,4
THE FOX AND THE CAT,0,7,10,"(',', ',')",",",",",,",",1
THE FOX AND THE CAT,0,7,11,"('you', 'PRP')",PRP,you,you,PR,3
THE FOX AND THE CAT,0,7,12,"('hungry', 'JJ')",JJ,hungry,hungry,JJ,6
THE FOX AND THE CAT,0,7,13,"('mouse-hunter', 'NN')",NN,mouse-hunter,mousehunter,NN,12
THE FOX AND THE CAT,0,7,14,"(',', ',')",",",",",,",",1
THE FOX AND THE CAT,0,7,15,"('what', 'WP')",WP,what,what,WP,4
THE FOX AND THE CAT,0,7,16,"('can', 'MD')",MD,can,can,MD,3
THE FOX AND THE CAT,0,7,17,"('you', 'PRP')",PRP,you,you,PR,3
THE FOX AND THE CAT,0,7,18,"('be', 'VB')",VB,be,be,VB,2
THE FOX AND THE CAT,0,7,19,"('thinking', 'VBG')",VBG,thinking,thinking,VB,8
THE FOX AND THE CAT,0,7,20,"('of', 'IN')",IN,of,of,IN,2
THE FOX AND THE CAT,0,8,0,"('Have', 'VBP')",VBP,Have,have,VB,4
THE FOX AND THE CAT,0,8,1,"('you', 'PRP')",PRP,you,you,PR,3
THE FOX AND THE CAT,0,8,2,"('the', 'DT')",DT,the,the,DT,3
THE FOX AND THE CAT,0,8,3,"('cheek', 'NN')",NN,cheek,cheek,NN,5
THE FOX AND THE CAT,0,8,4,"('to', 'TO')",TO,to,to,TO,2
THE FOX AND THE CAT,0,8,5,"('ask', 'VB')",VB,ask,ask,VB,3
THE FOX AND THE CAT,0,8,6,"('how', 'WRB')",WRB,how,how,WR,3
THE FOX AND THE CAT,0,8,7,"('I', 'PRP')",PRP,I,i,PR,1
THE FOX AND THE CAT,0,8,8,"('am', 'VBP')",VBP,am,am,VB,2
THE FOX AND THE CAT,0,8,9,"('getting', 'VBG')",VBG,getting,getting,VB,7
THE FOX AND THE CAT,0,8,10,"('on', 'IN')",IN,on,on,IN,2
THE FOX AND THE CAT,0,9,0,"('What', 'WP')",WP,What,what,WP,4
THE FOX AND THE CAT,0,9,1,"('have', 'VBP')",VBP,have,have,VB,4
THE FOX AND THE CAT,0,9,2,"('you', 'PRP')",PRP,you,you,PR,3
THE FOX AND THE CAT,0,9,3,"('learnt', 'VBP')",VBP,learnt,learnt,VB,6
THE FOX AND THE CAT,0,10,0,"('How', 'WRB')",WRB,How,how,WR,3
THE FOX AND THE CAT,0,10,1,"('many', 'JJ')",JJ,many,many,JJ,4
THE FOX AND THE CAT,0,10,2,"('arts', 'NNS')",NNS,arts,arts,NN,4
THE FOX AND THE CAT,0,10,3,"('do', 'VBP')",VBP,do,do,VB,2
THE FOX AND THE CAT,0,10,4,"('you', 'PRP')",PRP,you,you,PR,3
THE FOX AND THE CAT,0,10,5,"('understand', 'VB')",VB,understand,understand,VB,10
THE FOX AND THE CAT,0,11,0,"('’', 'JJ')",JJ,’,,JJ,1
THE FOX AND THE CAT,0,11,1,"('‘', 'NN')",NN,‘,,NN,1
THE FOX AND THE CAT,0,11,2,"('I', 'PRP')",PRP,I,i,PR,1
THE FOX AND THE CAT,0,11,3,"('understand', 'VBP')",VBP,understand,understand,VB,10
THE FOX AND THE CAT,0,11,4,"('but', 'CC')",CC,but,but,CC,3
THE FOX AND THE CAT,0,11,5,"('one', 'CD')",CD,one,one,CD,3
THE FOX AND THE CAT,0,11,6,"(',', ',')",",",",",,",",1
THE FOX AND THE CAT,0,11,7,"('’', 'VBZ')",VBZ,’,,VB,1
THE FOX AND THE CAT,0,11,8,"('replied', 'VBD')",VBD,replied,replied,VB,7
THE FOX AND THE CAT,0,11,9,"('the', 'DT')",DT,the,the,DT,3
THE FOX AND THE CAT,0,11,10,"('cat', 'NN')",NN,cat,cat,NN,3
THE FOX AND THE CAT,0,11,11,"(',', ',')",",",",",,",",1
